id,LON,LAT,AREA,SA,DHW,SST08,SST10
9784,167.355562,-13.521065,1.694,0,0.056132667991651,0.45249116863846,0.508443619922561
10113,167.318422,-13.562283,1.275,0,0.054082268516493,0.437528145185083,0.49054083632914
10448,167.5364,-13.604016,3.211,0,0.049648767155557,0.435488086664687,0.476751057419536
10778,167.527777,-13.634679,2.079,0,0.047578025435754,0.426391471997441,0.465285459491019
10781,167.681626,-13.650125,1.05,0,0.050690297330393,0.462199384015404,0.500878119446598
10782,167.712493,-13.652185,0.824,0,0.050753333489998,0.461796042026139,0.500267153413196
11106,167.475493,-13.71197,0.033,0,0.03911280632019,0.37338325381279,0.419189542531967
11107,167.477881,-13.711949,0.01,0,0.03911280632019,0.37338325381279,0.419189542531967
11110,167.635643,-13.69571,4.433,0,0.045362789560811,0.439982291944557,0.464436713539899
11111,167.676287,-13.692334,1.846,0,0.04853529317244,0.458160924622612,0.491837602583238
11435,167.411774,-13.742389,0.82,0,0.039070151735351,0.372613141026701,0.419539151211238
11436,167.458702,-13.717512,1.212,0,0.038665132880658,0.377374559716496,0.414998524765827
11437,167.497253,-13.727452,2.225,0,0.039074914892704,0.384583671614804,0.414978881762452
11438,167.524469,-13.751791,0.437,0,0.036494033326444,0.368021600530445,0.401610016798229
11440,167.631235,-13.721657,1.782,0,0.041481777057877,0.412054652650862,0.431669262351813
11764,167.385773,-13.78942,0.51,0,0.042093966156244,0.379402786493301,0.44898310303688
11765,167.391392,-13.769689,0.273,0,0.042093966156244,0.379402786493301,0.44898310303688
11767,167.521836,-13.758657,0.021,0,0.035773910582066,0.364219903945923,0.39733824133873
11768,167.549633,-13.778172,5.574,0,0.038712238251866,0.399277893607324,0.414080966316165
11769,167.581266,-13.77883,5.487,0,0.040593786211471,0.413715983846207,0.425575430754109
12094,167.382748,-13.820205,1.588,0,0.040310812412668,0.375298616474554,0.448372354431648
12098,167.551679,-13.811467,2.05,0,0.040269642638136,0.4053838002547,0.418346192640227
12101,167.692333,-13.831564,0.484,0,0.048488914813941,0.475183284793957,0.48570469448141
12102,167.707022,-13.835456,0.478,0,0.047937039285898,0.470346748828888,0.480466961860657
12424,167.382248,-13.851764,1.137,0,0.039654467096144,0.377629781693896,0.449387491161278
12425,167.399231,-13.870872,1.104,0,0.038158837705851,0.362714022397995,0.426565408706665
12428,167.552726,-13.866577,1.866,0,0.042295804639093,0.412448683915619,0.425173698779337
12432,167.712529,-13.850458,0.395,0,0.048152502085413,0.475763260706276,0.483840431574056
12755,167.421272,-13.895096,0.7,0,0.038207920120651,0.367520561563271,0.428432618185755
12756,167.438458,-13.911292,0.089,0,0.039758002546423,0.393792833203189,0.426166666202918
12757,167.500231,-13.910658,0.234,0,0.042405054259506,0.414170537807402,0.431921033664132
12758,167.545629,-13.90461,4.026,0,0.043077140733642,0.424882622176944,0.437894563895391
13086,167.451969,-13.955527,1.041,0,0.039799407731671,0.412973897686608,0.435970756602344
13087,167.485958,-13.9456,0.631,0,0.039221022465298,0.40233841507338,0.431381092779072
15065,167.430561,-14.23003,0.314,0,0.038397327065468,0.401622802019119,0.454079747200012
15067,167.495942,-14.203712,2.723,0,0.037663315616795,0.43996138561995,0.425796733349754
15068,167.551794,-14.201311,2.161,0,0.03874185403585,0.451526497066608,0.431239814865401
15069,167.590452,-14.215625,4.252,0,0.040292619924613,0.458026072681717,0.433362991920736
15395,167.424527,-14.260174,1.013,0,0.038970505128251,0.387681163335632,0.445890322698002
15399,167.606268,-14.25502,2.798,0,0.04331346036442,0.461763304788533,0.438740142106045
15400,167.612654,-14.260882,0.19,0,0.040305271744728,0.435382425785065,0.421092659235001
15725,167.425503,-14.293846,1.285,0,0.039559500961756,0.38136522094497,0.441389021311862
15726,167.432863,-14.308297,0.008,0,0.040186025202274,0.381452828645706,0.439926505088806
15729,167.602272,-14.288481,0.962,0,0.043766326416255,0.45657570673083,0.437170589465274
16055,167.42052,-14.355856,0.995,0,0.042186303382257,0.395470505844431,0.444907427891072
16056,167.459373,-14.364162,1.203,0,0.0404835656337,0.396405092979872,0.423384829062352
16057,167.486697,-14.363586,0.591,0,0.040663011372089,0.392194122076035,0.429068118333817
16058,167.564158,-14.362701,0.286,0,0.04102074727416,0.41282644867897,0.422748804092407
16059,167.575102,-14.35126,0.7,0,0.040117843046531,0.410728418788667,0.418686487007013
16386,167.447664,-14.366424,0.316,0,0.040595589297808,0.393776284994051,0.426932770039323
16387,167.502398,-14.369597,1.912,0,0.04073228800443,0.405552075032499,0.422151746446298
16388,167.542838,-14.371172,1.282,0,0.042529371086375,0.418801637716216,0.42606660693507
18346,166.578268,-14.669766,0.021,0,0.037085618823767,0.333486318588257,0.454342067241669
18347,166.602529,-14.656504,1.719,0,0.039592438985323,0.350011735981289,0.446555235254903
18348,166.627053,-14.663303,0.292,0,0.037801098078489,0.339310437440872,0.444277673959732
18676,166.57066,-14.692111,1.072,0,0.037085618823767,0.333486318588257,0.454342067241669
18677,166.58139,-14.67069,0.047,0,0.037085618823767,0.333486318588257,0.454342067241669
18678,166.643853,-14.684744,0.2,0,0.040254903467556,0.356788287308945,0.446289595256574
19339,166.689521,-14.758668,0.024,0,0.029334604740143,0.304725885391235,0.409572392702103
19666,166.545354,-14.837221,0.341,0,0.028380634263158,0.319343268871307,0.486179977655411
19670,166.755841,-14.829958,0.12,0,0.03516240387639,0.364800083372346,0.467011886529359
19671,166.759884,-14.828609,0.032,0,0.031958024948835,0.332029104232788,0.44435715675354
20336,167.023324,-14.929878,0.25,0,0.037443358451128,0.385299891233444,0.467071205377579
20337,167.029078,-14.930153,0.034,0,0.037443358451128,0.385299891233444,0.467071205377579
20359,168.045703,-14.904552,1.59,0,0.052494759243485,0.47679088338463,0.496890090869853
20360,168.081985,-14.9051,2.391,0,0.052260610323181,0.476341884869746,0.495760692874693
20665,166.980734,-14.96097,0.498,0,0.031123301014304,0.331735283136368,0.461974740028381
20666,167.000688,-14.940614,1.367,0,0.037417954181391,0.388524664994081,0.464792879069603
20667,167.05569,-14.951072,1.91,0,0.038027232097528,0.393086377350001,0.465818370228326
20668,167.089149,-14.94841,1.388,0,0.039357619198526,0.400459866484643,0.470603725803477
20669,167.144324,-14.963207,1.233,0,0.040709589738818,0.407428552641251,0.484309282239103
20670,167.163029,-14.969021,0.008,0,0.039589792490005,0.39859938621521,0.477863281965256
20689,168.054247,-14.950613,1.345,0,0.05171427740801,0.472829501414062,0.49929485014005
20690,168.099462,-14.952407,1.537,0,0.052409075682451,0.477144355489403,0.502569580063504
20691,168.106203,-14.9742,0,0,0.051395181566477,0.469320625066757,0.499602615833282
20991,166.793768,-14.993676,0.325,0,0.02027637882775,0.259479433138847,0.44823280490229
20995,166.98184,-14.977567,0.12,0,0.031123301014304,0.331735283136368,0.461974740028381
20996,166.988118,-14.995124,0.406,0,0.029547304249379,0.322738897909864,0.45904884844403
20997,167.063898,-14.989123,1.044,0,0.032337867780464,0.357826705581684,0.45153439845821
20998,167.076467,-15.000557,0.301,0,0.030541851079161,0.345698933414772,0.446448084607153
20999,167.149304,-14.979622,0.683,0,0.040648592803412,0.406537024795172,0.485057373803647
21000,167.162965,-14.974414,0,0,0.039589792490005,0.39859938621521,0.477863281965256
21020,168.083332,-14.996227,0.396,0,0.052068286406179,0.467838224954239,0.502677306882463
21021,168.110138,-14.993978,1.36,0,0.051432311631162,0.465837762361873,0.499789859930807
21325,166.980725,-15.050945,0.075,0,0.025518720969558,0.299742221832275,0.451569646596909
21326,166.984962,-15.053406,0.118,0,0.025518720969558,0.299742221832275,0.451569646596909
21327,167.067642,-15.036996,0.2,0,0.028380634263158,0.33110511302948,0.440327525138855
21328,167.088172,-15.041557,2.766,0,0.0315710267484,0.352862594268523,0.454693620387879
21350,168.067716,-15.034143,0.697,0,0.049952457744332,0.442647712065017,0.501563485587657
21351,168.124306,-15.035952,1.264,0,0.051636076319092,0.455629630010303,0.500633968625251
21647,166.618634,-15.068995,0.16,0,0.024326257407665,0.309439271688461,0.495592534542084
21648,166.627543,-15.098654,0.103,0,0.025155096948751,0.311853734664074,0.497466279152292
21658,167.085863,-15.08011,2.099,0,0.023730026558042,0.30705663561821,0.427458733320236
21681,168.132788,-15.081418,1.653,0,0.052168818109949,0.444618718774266,0.502397655990794
21978,166.636065,-15.126932,0.323,0,0.026472693309188,0.315691977739334,0.500444948673248
21982,166.819208,-15.128563,0.607,0,0.018125446513295,0.226250112056732,0.432630807161331
21988,167.102856,-15.127593,1.265,0,0.026453315217777,0.337133214770687,0.444462885187168
21989,167.142231,-15.13124,1.392,0,0.029857604089946,0.354855985016607,0.460482394158267
22010,168.08639,-15.120792,1.017,0,0.052832360326389,0.430897183971969,0.503383473040321
22011,168.147118,-15.12228,2.863,0,0.053342149168668,0.452445112348995,0.505613871629651
22308,166.637387,-15.154092,0.233,0,0.027106232284984,0.322901609127032,0.503085941534337
22312,166.822083,-15.15017,0.071,0,0.017592372675574,0.222855101759282,0.426851387810869
22318,167.112564,-15.14852,0.051,0,0.024326257407665,0.318031698465347,0.427330166101456
22319,167.158171,-15.170363,0.647,0,0.027649167008019,0.336448669034344,0.441975692981656
22320,167.16442,-15.181994,0.321,0,0.02766515687108,0.335771322250366,0.441233545541763
22340,168.103195,-15.163883,0.572,0,0.054199507507165,0.437372960165335,0.503894237408167
22341,168.126321,-15.170035,0.687,0,0.054263049992137,0.441601399185383,0.505441133357965
22342,168.167407,-15.175829,2.08,0,0.054201982033466,0.437339011963886,0.503893107584283
22649,167.162499,-15.191733,0.013,0,0.02766515687108,0.335771322250366,0.441233545541763
22650,167.169685,-15.214023,1.323,0,0.028699651901844,0.332513327710716,0.435493661367416
22671,168.110732,-15.211697,1.311,0,0.055171399184994,0.406421251734523,0.506369603423936
22672,168.172942,-15.210302,1.082,0,0.054257094860077,0.436562597751617,0.503867030143738
22979,167.157712,-15.262268,0.449,0,0.030169330537319,0.326229900121689,0.422848671674728
22980,167.179607,-15.258549,2.346,0,0.029868739844926,0.327640073113841,0.425774208228801
23001,168.115046,-15.253616,0.959,0,0.056074547569365,0.399203431994057,0.507208215774109
23310,167.197622,-15.29585,1.002,0,0.033947350244046,0.36607593703406,0.461589014999456
23311,167.215579,-15.294678,0.973,0,0.0310943848252,0.353560204853952,0.449310431094449
23328,167.987078,-15.296419,2.393,0,0.055052897237515,0.37291547307873,0.548621627482609
23640,167.194914,-15.3502,1.462,0,0.032537785928499,0.354223390461665,0.44473013177618
23641,167.209642,-15.342401,1.219,0,0.0311723202182,0.348414726921358,0.438698891168312
23657,167.95807,-15.338535,0.882,0,0.056534466486942,0.37267015564955,0.540800929988216
23661,168.127526,-15.34926,0.219,0,0.058214353714709,0.389981831182415,0.512754691398965
23970,167.197974,-15.385058,1.643,0,0.032320571152925,0.350580915317752,0.44043688377841
23971,167.228803,-15.382322,2.496,0,0.037356855545351,0.372298746043255,0.464147474527291
23982,167.721163,-15.382464,0.828,0,0.056284282356501,0.398279815912247,0.556907296180725
23991,168.131937,-15.378423,0.869,0,0.057124004587227,0.40481330150944,0.506231578553427
23992,168.170067,-15.373175,0.33,0,0.057119008153677,0.404584348201752,0.506242156028748
24300,167.20597,-15.417636,0.296,0,0.031958024948835,0.343000501394272,0.435942828655243
24301,167.224496,-15.427981,3.505,0,0.03794750886149,0.368619389167261,0.463612849984469
24302,167.261372,-15.431176,1.672,0,0.037551540035996,0.366568966001545,0.461250946284076
24321,168.148823,-15.448693,0.192,0,0.056814226591599,0.406371675158446,0.510837094333871
24322,168.159766,-15.448121,0.845,0,0.056935027990277,0.402354610392742,0.510863760090355
24631,167.235135,-15.472378,2.75,0,0.037435861396546,0.362970493747473,0.465183182240598
24632,167.257754,-15.475739,1.708,0,0.037085618823767,0.360341399908066,0.46237975358963
24645,167.856826,-15.464435,0.971,0,0.058338739334135,0.392492706508845,0.567744387654715
24652,168.166825,-15.470497,1.584,0,0.056522775441408,0.40073099732399,0.514152765274048
24960,167.19039,-15.521899,0.644,0,0.033023126779309,0.329864653103536,0.444073314470964
24961,167.231164,-15.520241,1.47,0,0.036540744009718,0.352778561798624,0.465818995643312
24962,167.260567,-15.510052,1.209,0,0.036221674021089,0.350411825497547,0.462781794257568
24981,168.139926,-15.516404,1.528,0,0.056761268526316,0.389049877759231,0.521407073714754
24982,168.184043,-15.516067,1.579,0,0.056634936148636,0.395283539934826,0.514709076775614
25289,167.14522,-15.562945,0.72,0,0.027475208071185,0.28764054585635,0.414698729045716
25290,167.195389,-15.549683,1.18,0,0.033395699151334,0.32912701336039,0.449006167335397
25291,167.215889,-15.563292,1.557,0,0.031580600624938,0.309535206066785,0.43598893480961
25292,167.282487,-15.558637,2.993,0,0.036012399941683,0.343129532228931,0.468533911445104
25312,168.195104,-15.541437,0.19,0,0.056642021983862,0.394939392805099,0.514744222164154
25313,168.200486,-15.562551,2.48,0,0.0560589162461,0.408703625893147,0.521568162325843
25614,166.905741,-15.61316,0.018,0,0.026830431073904,0.282624185085297,0.456331014633179
25618,167.100278,-15.600483,1.881,0,0.029178948021088,0.282881780549446,0.427976056738691
25619,167.135393,-15.60311,2.151,0,0.029263706981732,0.287420387394991,0.425653249200925
25620,167.183958,-15.613625,2.517,0,0.034079272632426,0.31401015346451,0.459141916859336
25621,167.235068,-15.594275,1.39,0,0.036932870405518,0.344920836346178,0.480003364082286
25622,167.276641,-15.588634,1.708,0,0.036012399941683,0.340683579444885,0.47136989235878
25941,166.777227,-15.647494,1.306,0,0.034309012383498,0.322406372923028,0.496173766507502
25943,166.866779,-15.641388,0.182,0,0.031152462537701,0.304717003676571,0.48361857317778
25944,166.900372,-15.629227,0.107,0,0.026553109742981,0.279143749804878,0.450970193036072
25945,166.953328,-15.636658,0.679,0,0.026706639850982,0.275292992255732,0.442206334780101
25948,167.094096,-15.643356,1.903,0,0.030474507411142,0.289729028963035,0.438366296499598
25949,167.139227,-15.626574,0.74,0,0.031195363597337,0.294827702470537,0.437427855344142
25950,167.187959,-15.628211,1.103,0,0.034599779181486,0.318699647849958,0.464491073221979
25951,167.236554,-15.640144,1.664,0,0.039059688490842,0.352031386185986,0.503842367591723
25952,167.253339,-15.652144,0.312,0,0.038834735856644,0.346032382817194,0.501701810563992
25971,168.116077,-15.646006,1.691,0,0.055274294025697,0.38396384170045,0.520631555798119
26278,167.095601,-15.689361,0.577,0,0.033679733562812,0.306676647203176,0.461979563356355
26279,167.118428,-15.710435,0.003,0,0.038278084248304,0.336839824914932,0.496614754199982
26281,167.2423,-15.689585,1.532,0,0.040907578455624,0.355874182552916,0.519523331900507
26282,167.259686,-15.703873,0.837,0,0.041234233282966,0.359517554438003,0.526319599873953
26303,168.222168,-15.689712,2.105,0,0.055033584960154,0.380133208497816,0.518725555684294
26608,167.117591,-15.710646,0.002,0,0.038278084248304,0.336839824914932,0.496614754199982
26609,167.139336,-15.719082,0.308,0,0.038993559777737,0.345781594514847,0.508500039577484
26610,167.193158,-15.748475,0.41,0,0.039819261886742,0.358879201214693,0.521740511691521
26611,167.242095,-15.735182,2.344,0,0.04205585658906,0.367096191687131,0.535962381144648
26612,167.259064,-15.722605,0.847,0,0.041497733443975,0.361948758363724,0.530242800712585
26633,168.228982,-15.733913,1.419,0,0.055807296186686,0.374708890914917,0.518076956272125
26940,167.205779,-15.754624,0.095,0,0.03911280632019,0.362560003995895,0.521103262901306
26941,167.213447,-15.755487,0.452,0,0.03911280632019,0.362560003995895,0.521103262901306
26964,168.24618,-15.780988,0.762,0,0.056761268526316,0.376886554042324,0.52161770875602
27294,168.257439,-15.824681,1.11,0,0.055583635598948,0.38066824791139,0.522697231691427
27601,167.232117,-15.880006,0.973,0,0.034463152523022,0.365282911633474,0.512411309905922
27602,167.256304,-15.882829,0.125,0,0.034223705530167,0.364861011505127,0.511183440685272
27624,168.270315,-15.859741,2.267,0,0.053866786271335,0.363775386581536,0.510501890266232
27930,167.185842,-15.900923,1.964,0,0.03230673079455,0.357725187623221,0.496081464847575
27931,167.215367,-15.885605,0.225,0,0.034567984488954,0.365467623161289,0.512948881678163
27932,167.274135,-15.891498,1.109,0,0.033822236308612,0.363260105324522,0.508773776566608
27933,167.311262,-15.902871,1.823,0,0.04127391289995,0.368092191771388,0.529402404908063
27954,168.275723,-15.907446,2.457,0,0.054690944533766,0.356143031533429,0.499128516029472
28236,166.107745,-15.947119,3.254,0,0.051617593615337,0.577148419647891,0.614384119894303
28260,167.178748,-15.947663,0.975,0,0.032911997288465,0.372323572635651,0.490186631679535
28263,167.338859,-15.943096,0.47,0,0.033554103554567,0.345723493477483,0.495697568715827
28264,167.360475,-15.951666,0.722,0,0.041383541653382,0.359828716761619,0.521712441651755
28282,168.189662,-15.954421,1.171,0,0.056311543425856,0.337451057393215,0.483394664548154
28284,168.275361,-15.94522,2.666,0,0.055437878730567,0.350871407542506,0.489380473972649
28594,167.379619,-15.985778,1.505,0,0.037331295018062,0.337358457620571,0.493044805335916
28595,167.395473,-15.995401,1.563,0,0.042532306540162,0.353340422850535,0.5160546690872
28613,168.213837,-16.005712,2.317,0,0.05578912763191,0.338761352663689,0.464425383825471
28614,168.258395,-15.988477,1.332,0,0.05527042961967,0.359008378856394,0.484028251080059
28925,167.406504,-16.030766,1.025,0,0.043932195786449,0.352694189984731,0.512730317212965
28943,168.213485,-16.015347,0.212,0,0.055926542729139,0.328584641218185,0.458699077367783
29255,167.413172,-16.073153,1.682,0,0.036966372281313,0.320024192333221,0.473789125680923
29271,168.145544,-16.097445,0.594,0,0.051340243923348,0.313967010079568,0.43731406120125
29272,168.16276,-16.097021,1.25,0,0.051156688481569,0.31343212723732,0.437359720468521
29585,167.427502,-16.103717,0.221,0,0.036966372281313,0.320024192333221,0.473789125680923
29586,167.460981,-16.114772,4.241,0,0.041556973629235,0.335143600371339,0.489161715570124
29587,167.492563,-16.120559,3.616,0,0.043877654106209,0.34670676245062,0.500611612873876
29601,168.127378,-16.119941,1.56,0,0.046466242371976,0.301358440974328,0.417584475407677
29602,168.183956,-16.113697,1.427,0,0.046591761997249,0.30168055297606,0.418126656479128
29603,168.196058,-16.1402,0.003,0,0.046148341149092,0.300539046525955,0.416258424520493
29917,167.514408,-16.155318,1.762,0,0.043636366184915,0.337243759520744,0.48528377054862
29918,167.535628,-16.163474,4.387,0,0.043649783267155,0.334844708967294,0.480974752172748
29930,168.088367,-16.164717,0.576,0,0.042689058326114,0.292678875810271,0.407797994793352
29931,168.112006,-16.148254,0.451,0,0.045583258563351,0.303690288014999,0.421744115390568
29932,168.195366,-16.150445,0.19,0,0.044244008915711,0.295075774857461,0.408229161223435
29933,168.200506,-16.165712,0.502,0,0.046409185423605,0.305882996857451,0.405988127943482
30248,167.563337,-16.194534,0.502,0,0.047988611898106,0.352413637721933,0.493946718136703
30249,167.58897,-16.214135,2.029,0,0.045517182764576,0.329700342887759,0.463646492995909
30250,167.61317,-16.227744,0.06,0,0.044240400195122,0.321823239326477,0.456170260906219
30256,167.92218,-16.217453,0.176,0,0.057357501238585,0.361128121614456,0.489339917898178
30257,167.940191,-16.215285,0.742,0,0.055688053369522,0.340571463108063,0.466229736804962
30258,167.993571,-16.19845,1.168,0,0.048962368952137,0.320329384587101,0.442126431724719
30259,168.037425,-16.194691,0.913,0,0.045013996354246,0.304998933445381,0.424556400948386
30260,168.063194,-16.186972,0.027,0,0.045552112162113,0.307881683111191,0.428266912698746
30263,168.207349,-16.186696,0.018,0,0.044121153652668,0.297510355710983,0.399760723114014
30580,167.61842,-16.236669,0.42,0,0.047512801916431,0.339296841467355,0.470140398890803
30904,167.382199,-16.298854,1.446,0,0.039518704369458,0.398223072982547,0.507060243125948
30905,167.39155,-16.27792,0.393,0,0.039232052862644,0.389728158712387,0.501516759395599
30911,167.687219,-16.290632,1.238,0,0.048535940207623,0.320314516261285,0.442403607679788
30912,167.715582,-16.305687,1.135,0,0.046098347325503,0.307030465901631,0.426147026876095
30925,168.311947,-16.308168,0.109,0,0.045552112162113,0.323527663946152,0.410104960203171
31234,167.374838,-16.342787,3.139,0,0.040031088797013,0.41204788808508,0.51666150367729
31235,167.38759,-16.356293,0.002,0,0.040543764829636,0.423803806304932,0.525798380374908
31242,167.729366,-16.32636,1.629,0,0.045313619077206,0.302696138620377,0.420810520648956
31243,167.766976,-16.339392,2.316,0,0.053785888542196,0.337811857107575,0.457300752663172
31250,168.082254,-16.352176,0.906,0,0.050982033035137,0.303029262460317,0.402468888667436
31254,168.268941,-16.355892,0.775,0,0.04673656898862,0.324003519192013,0.411570277454538
31255,168.302794,-16.334228,0.445,0,0.046526947597608,0.344850430705498,0.432326561805356
31564,167.381167,-16.365922,1.441,0,0.040543764829636,0.423803806304932,0.525798380374908
31573,167.783725,-16.378202,1.7,0,0.04854774373553,0.304608264877102,0.424066902139352
31580,168.103995,-16.359116,0.115,0,0.051275935024023,0.304097592830658,0.404535472393036
31581,168.109678,-16.361225,0.116,0,0.051275935024023,0.304097592830658,0.404535472393036
31583,168.23661,-16.360415,0.185,0,0.047579299658537,0.294403553009033,0.380243062973022
31584,168.254841,-16.358768,0.303,0,0.0465916437639,0.320598385036229,0.407657328726361
31903,167.788177,-16.419598,0.365,0,0.050202719867229,0.293307334184647,0.423058450222015
31904,167.81353,-16.426147,2.436,0,0.053692136082446,0.332814961214714,0.461964960614756
31913,168.228125,-16.439614,0.138,0,0.051395181566477,0.310538440942764,0.39744645357132
32225,167.422166,-16.461595,0.762,0,0.040782257914543,0.412446260452271,0.517578661441803
32226,167.440027,-16.469788,1.887,0,0.040782257914543,0.412446260452271,0.517578661441803
32234,167.826629,-16.472394,3.359,0,0.053981508391411,0.332870473048761,0.47612651199018
32235,167.839104,-16.475121,1.114,0,0.05306463316083,0.311424911022186,0.458851397037506
32243,168.218448,-16.468052,1.093,0,0.053373458522592,0.327063942328736,0.416908653199218
32555,167.419729,-16.503093,3.161,0,0.041057158250259,0.41292523756065,0.524792970732594
32556,167.437168,-16.492002,0.744,0,0.040782257914543,0.412446260452271,0.517578661441803
32559,167.594627,-16.516793,0.269,0,0.049367994070053,0.280371606349945,0.450687825679779
32560,167.643686,-16.514885,2.154,0,0.054617002231514,0.283499815387739,0.459061039606415
32561,167.674817,-16.512973,2.751,0,0.05498235661264,0.287295580145297,0.460797614903478
32562,167.71358,-16.522916,2.556,0,0.054972574114799,0.286861479282379,0.460473001003265
32563,167.782394,-16.515292,2.574,0,0.055211067199707,0.297444671392441,0.468386948108673
32565,167.846264,-16.51295,5.55,0,0.055106013331613,0.34163783569938,0.498427949308915
32573,168.211712,-16.496936,0.932,0,0.053741385997608,0.33643508493874,0.427435948012016
32885,167.427666,-16.536176,0.525,0,0.041378486901522,0.413485109806061,0.53322571516037
32886,167.451204,-16.55762,3.685,0,0.047980788350748,0.350692508091655,0.509975678228518
32887,167.514626,-16.573167,0.001,0,0.048175532370806,0.341650277376175,0.504758477210999
32888,167.542233,-16.566285,0.435,0,0.05179680870228,0.320082040632268,0.497621566996545
32889,167.581647,-16.547911,0.548,0,0.050234993472209,0.299069483057418,0.472062422684434
32891,167.696146,-16.547691,2.421,0,0.0556685162259,0.297550905008961,0.476829994730782
32892,167.727302,-16.546144,5.434,0,0.055632987614701,0.295399666638292,0.474465294353819
32893,167.77533,-16.54626,4.906,0,0.055009120006212,0.316732470705518,0.489356828834003
32894,167.816155,-16.53859,4.773,0,0.055559668456479,0.328655468765638,0.493178562932914
32895,167.847625,-16.541932,5.296,0,0.05517633675775,0.345173878463644,0.505672441253263
32902,168.17108,-16.568935,2.154,0,0.054853327572346,0.374959856271744,0.473644733428955
32903,168.197983,-16.572018,0.112,0,0.05460391425526,0.365338466465595,0.462491392064368
33216,167.464297,-16.581757,3.523,0,0.047463342606866,0.375026765108792,0.52409355577065
33217,167.493081,-16.587215,2.299,0,0.049137644658407,0.34306139635684,0.509099203430489
33232,168.15788,-16.593053,2.173,0,0.054817731970645,0.377839014466215,0.477944610945441
33233,168.21131,-16.594914,2.237,0,0.05379344657185,0.363452425307482,0.466847385264436
33561,168.137933,-16.637965,1.597,0,0.054614413675712,0.383226908259727,0.487976177484721
33562,168.153826,-16.618702,0.305,0,0.054734081029892,0.384605139493942,0.488049477338791
33563,168.233683,-16.639756,1.816,0,0.054740933182268,0.375948554298651,0.479821258139846
33891,168.124675,-16.68103,1.994,0,0.053899355232716,0.392354570767465,0.5154926296931
33893,168.236765,-16.662659,0.108,0,0.054137848317623,0.380993843078613,0.490752398967743
33894,168.268028,-16.683914,0.27,0,0.054257094860077,0.375594764947891,0.489690631628037
33895,168.290134,-16.678232,0.069,0,0.054257094860077,0.375594764947891,0.489690631628036
34226,168.35675,-16.73916,0.129,0,0.050560459494591,0.375860512256622,0.505687952041626
34555,168.329638,-16.787107,0.048,0,0.052826140075922,0.377948760986328,0.50836306810379
34556,168.339286,-16.784725,0.193,0,0.05101072595168,0.376409093934336,0.509637287429859
34882,168.17919,-16.8018,1.05,0,0.053422369062901,0.39960840344429,0.515165627002716
34883,168.220602,-16.81605,1.169,0,0.05195747409764,0.388910165215999,0.5123472745862
34884,168.260531,-16.818418,1.256,0,0.051580189192986,0.384213522543925,0.514629258757514
34886,168.365887,-16.802344,1.294,0,0.051368350709785,0.376679574725935,0.510681975988752
34887,168.3947,-16.810425,1.71,0,0.049363448377586,0.375209003636531,0.512264355896244
34888,168.421323,-16.818599,0.005,0,0.050202719867229,0.374927639961243,0.513162076473236
35216,168.360139,-16.835675,0.478,0,0.051633674651384,0.378030955791473,0.5140340924263
35221,168.572644,-16.857018,1.433,0,0.047722640992221,0.382001535161653,0.525850632418503
35550,168.529665,-16.89292,1.044,0,0.048389806103477,0.365430123807431,0.522789416679734
35551,168.590163,-16.896214,0.626,0,0.047661797967757,0.371115974379314,0.53237466403732
35880,168.536987,-16.93174,0.871,0,0.047688852974119,0.365730479551031,0.539688560765456
35881,168.569856,-16.942293,1.043,0,0.048308162957021,0.359748052931909,0.540878169689374
36211,168.586199,-16.972044,0.352,0,0.04915283018186,0.364505064677745,0.561413798311977
36212,168.62205,-16.994856,0.82,0,0.04918011119188,0.362717671670413,0.561352043112969
36213,168.64674,-17.000965,0.135,0,0.049486808548145,0.355592290129696,0.564962084659169
36534,168.269388,-17.043821,1.351,0,0.054018601775169,0.418574959039688,0.548330128192902
36536,168.37393,-17.043941,0.242,0,0.053183879703283,0.384739488363266,0.551416873931885
36537,168.395299,-17.037247,1.686,0,0.05322720028294,0.358631344823583,0.550575249361309
36538,168.426625,-17.044607,0.459,0,0.053422369062901,0.365070343017578,0.551170527935028
36541,168.585835,-17.023943,0.559,0,0.051156688481569,0.341475903987885,0.555307030677795
36542,168.621892,-17.012422,1.14,0,0.049606487154961,0.352811843156815,0.566370785236359
36864,168.273014,-17.056678,6.599,0,0.05352895128265,0.41895911669695,0.555729128025137
36865,168.298884,-17.063163,1.64,0,0.053461905433069,0.398923414344562,0.561844257900623
36866,168.351941,-17.064652,4.933,0,0.053137645128115,0.371650947382665,0.561631466665439
36867,168.396135,-17.071445,2.545,0,0.053022882184134,0.3549522155788,0.561507294193648
36868,168.43393,-17.057109,2.36,0,0.053148137591792,0.362303383484666,0.559633999532119
37196,168.348672,-17.096887,1.816,0,0.052982072643106,0.373148714007543,0.562671209645053
37198,168.435626,-17.129301,0.581,0,0.051275935024023,0.356425285339355,0.568244993686676
37528,168.439173,-17.138629,0.652,0,0.051275935024023,0.356425285339355,0.568244993686676
38187,168.419373,-17.250875,0.413,0,0.047393174128439,0.358135498263861,0.575520413788545
38188,168.428396,-17.25369,1.311,0,0.047168713670957,0.358497082582451,0.575418384983887
38518,168.435193,-17.263716,0.332,0,0.046744573861361,0.359180331230164,0.575225591659546
39505,168.326774,-17.423564,0.596,0,0.041974719613791,0.348743736743927,0.529470503330231
